ticket_id,date,time,status,address,description,agency,category,ForwardedStatus,ForwardedDate,ForwardedTime,TakeTime
2024-F8Q29A,30 ม.ค. 67,07:15 น.,รอรับเรื่อง 314 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ราวสะพานชำรุด เสี่ยงตกลงทางกลับรถด้านล่าง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",ความปลอดภัย,รอรับเรื่อง,7 ก.พ. 67,12:12 น.,ใช้เวลา 8 วัน 4 ชม.
2024-63R2Q2,28 ม.ค. 67,20:46 น.,รอรับเรื่อง 315 วันที่แล้ว,เขตบางแค,ซ่อมฟุตบาท,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,30 ม.ค. 67,11:42 น.,ใช้เวลา 1 วัน 14 ชม.
CJVJ4T,26 ม.ค. 67,17:30 น.,รอรับเรื่อง 317 วันที่แล้ว,เขตตลิ่งชัน แขวงบางระมาด,ปัญหา: พบผู้ค้ารถเข็นขายของบริเวณบาทวิถีและผิวจราจรบริเวณทางเข้าหน้าปั๊มน้ำมันดังกล่าวช่วงเวลาประมาณ 05.00-12.00 น.กีดขวางรถที่จะเลี้ยวเข้ามาใช้บริการในปั้มน้ำมันแล้วเกรงว่าจะเกิดอุบัติเหตุด้วย และยังมีการทำให้บริเวณหน้าปั้มน้ำมันสกปรกโดยทิ้งเศษอาหารลงในท่อระบายน้ำทำให้ท่อตันจนเพื่อนบ้านร้องเรียนเขตมาที่ปั้มน้ำมันดังกล่าวซึ่งทางเขตก็เร่งให้จัดการแก้ไขจึงมาร้องเรียนที่นี่ ถนน: กาญจนาภิเษก จุดสังเกต: ปั้มน้ำมันเชลล์ตรงข้ามPaseoเขต: ตลิ่งชัน#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, กรมทางหลวงชนบท กระทรวงคมนาคม, ฝ่ายเทศกิจ เขตตลิ่งชัน, เขตตลิ่งชัน, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,22 ส.ค. 67,10:36 น.,ใช้เวลา 208 วัน 17 ชม.
2024-4KG2MF,25 ม.ค. 67,12:57 น.,รอรับเรื่อง 319 วันที่แล้ว,เขตพระนคร,ไม่แสดงรายละเอียด,"กรุงเทพโปร่งใส, ศูนย์ปฏิบัติการติดตามการต่อต้านการทุจริตของ กรุงเทพมหานคร",ทุจริต,เปิดเรื่องใหม่,9 ธ.ค. 67,09:25 น.,ใช้เวลา 318 วัน 20 ชม.
2024-MTQWMV,24 ม.ค. 67,22:49 น.,รอรับเรื่อง 319 วันที่แล้ว,เขตทวีวัฒนา แขวงทวีวัฒนา,ทางเลี้ยวออกมาจากถนนทวีวัฒนา-กาญจนาภิเษก ก่อนถึงหน้าธนาคารไทยพาณิชย์ เลนซ้ายสุด ถนนเป็นหลุมใหญ่ รถมอเตอร์ไซค์อาจเกิดอุบัติเหตุได้ ไม่แน่ใจว่าเป็นความรับผิดชอบของกรมทางหลวงฯหรือไม่ ฝากทางเขตฯ ประสานงานทีนะครับ ขอบคุณครับ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,7 ก.พ. 67,12:18 น.,ใช้เวลา 13 วัน 13 ชม.
2024-698NQ3,22 ม.ค. 67,16:41 น.,รอรับเรื่อง 321 วันที่แล้ว,เขตทวีวัฒนา แขวงศาลาธรรมสพน์,สีที่สะพานเลอะเกิดคราบดำตระไคร้ขค้นไม่มีการทาสีปรับปรุง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ความปลอดภัย,รอรับเรื่อง,7 ก.พ. 67,12:20 น.,ใช้เวลา 15 วัน 19 ชม.
2024-C7WQLC,22 ม.ค. 67,16:35 น.,รอรับเรื่อง 321 วันที่แล้ว,เขตทวีวัฒนา แขวงศาลาธรรมสพน์,ขยะใต้สะพานเยอะ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,13 มี.ค. 67,18:16 น.,ใช้เวลา 51 วัน 1 ชม.
2024-L9ZX8G,22 ม.ค. 67,05:40 น.,รอรับเรื่อง 322 วันที่แล้ว,เขตดุสิต แขวงสี่แยกมหานาค,จริงๆอยากแจ้ง ขสมก. Gps รถเมล์ล่ม หรือเพี้ยน ตั้งแต่ ต้น มค.จนวันนี้ ดู application via bus ไม่ได้เลยค่ะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตดุสิต, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,19 ก.พ. 67,11:09 น.,ใช้เวลา 28 วัน 5 ชม.
2024-GX6QDR,21 ม.ค. 67,14:16 น.,รอรับเรื่อง 322 วันที่แล้ว,เขตตลิ่งชัน แขวงฉิมพลี,กำแพงสะพานขึ้นคราบดำสกปรกอยากให้มีการทาสีปรับปรุงให้ดีเรียบร้อยตามผอ ผู้ว่าชีชชาติ,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตตลิ่งชัน, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,7 ก.พ. 67,13:23 น.,ใช้เวลา 16 วัน 23 ชม.
AH4JBZ,19 ม.ค. 67,08:36 น.,รอรับเรื่อง 325 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ปัญหา: เนื่องจาก ปัญหายังไม่ได้รับการแก้ไข เรื่อง ได้รับความลำบากมาก จากการจราจรที่ติดขัดมากเนื่องจาก การก่อสร้างถนน และทำไม่ต่อเนื่อง เลขที่อ้างอิง 82GNL9 สถานะกำลังดำเนินการ ผู้ร้องแจ้งข้อมูลเพิ่มเติมว่า เนื่องจากในตอนนี้มีรถติดเป็นจำนวนมาก จึงอยากให้เร่งดำเนินการแก้ไขปัญหาถนน: กาญจนาภิเษกจุดสังเกต: บริเวณถนนกาญจนาภิเษก วงแหวนรอบนอก จากเดอะมอลล์บางแคไปถนนพระราม 2เขต: บางแค#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,รอรับเรื่อง,22 ส.ค. 67,10:42 น.,ใช้เวลา 216 วัน 2 ชม.
2024-C4RP2U,19 ม.ค. 67,08:28 น.,รอรับเรื่อง 325 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,คูน้ำบริเวณริมถนนกาญจนาภิเษกมีลักษณะ เน่าเสีย ส่งกลิ่นเหม็น สังเกตเห็นคราบไขมันลอยตัวอยู่ที่ผิวน้ำเป็นจำนวนมาก เคยพบเห็นว่ามีการลอกท่อ 1 ครั้ง แต่หลังจากนั้นกลับส่งกลิ่นเหม็นยิ่งกว่าเดิม รบกวนหน่อยงานที่เกี่ยวข้องช่วยมาจัดการด้วยนะคะ ขอบคุณค่ะ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรมควบคุมมลพิษ, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,รอรับเรื่อง,9 ก.พ. 67,12:11 น.,ใช้เวลา 21 วัน 3 ชม.
2024-4ZRG8B,17 ม.ค. 67,13:29 น.,รอรับเรื่อง 327 วันที่แล้ว,เขตธนบุรี แขวงดาวคะนอง,รถเมล์ขับไม่เหมาะสมขับปาดแล้วพอบีบแตรเตือนมีการแสดงพฤติกรรมไม่เหมาะสมขับเอนไปมาทำเหมือนจะชน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,18 ม.ค. 67,07:28 น.,ใช้เวลา 18 ชม.
2024-7P4CYV,1 ม.ค. 67,11:01 น.,รอรับเรื่อง 343 วันที่แล้ว,เขตบางรัก,ขอเสนอให้ทำเหล็กเป็น ซีกๆ มาติดตั้งตรงเกาะข้ามถนนตรงสีลม ช่วงแถวสีลมซอย 4 ครับ.เนื่องจากตอนนี้กลายเป็นที่กลับรถของสามล้อ และมอเตอร์ไซด์ไปแล้วครับ,"กลุ่มงานวางแผนและออกแบบ 2, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2 ธ.ค. 67,08:50 น.,ใช้เวลา 335 วัน 21 ชม.
2XV9WJ,27 ธ.ค. 66,17:13 น.,รอรับเรื่อง 347 วันที่แล้ว,เขตบางกอกใหญ่ แขวงวัดท่าพระ,ปัญหา: พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง ทำให้บริเวณดังกล่าวมืดมากบ้านเลขที่: 1007/1ซอย: อิสรภาพ 33 ซอย 8ถนน: อิสรภาพ จุดสังเกต: ไฟส่องสว่างทางหน้าบ้านเลขที่ตามที่ระบุ ภายในซอยแยกดังกล่าวเขต: บางกอกใหญ่#1555,"การไฟฟ้านครหลวง เขตธนบุรี, เขตบางกอกใหญ่, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,15 ม.ค. 67,20:05 น.,ใช้เวลา 19 วัน 2 ชม.
PWYUGT,26 ธ.ค. 66,12:54 น.,รอรับเรื่อง 349 วันที่แล้ว,เขตธนบุรี แขวงบุคคโล,ปัญหา: พบถนนขรุขระไม่เสมอกัน เกิดจากการก่อสร้างสถานีรถไฟฟ้าถนน: สมเด็จพระเจ้าตากสินจุดสังเกต: ตั้งแต่ถนนหน้าโรงพยาบาลพระปิ่นเกล้า งบริเวณซอยสมเด็จพระเจ้าตากสิน 20 ไปจนถึง ซอยสมเด็จพระเจ้าตากสิน 22เขต: ธนบุรี#1555,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,เปิดเรื่องใหม่,5 ม.ค. 67,10:14 น.,ใช้เวลา 9 วัน 21 ชม.
BGAW3N,26 ธ.ค. 66,07:35 น.,รอรับเรื่อง 349 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,ปัญหา: ผู้ร้องแจ้งว่า พนักงานของเรือดังกล่าว มีพฤติกรรมไม่เหมาะสม พูดจาหยาบคาย ข่มขู่ประชาชน พนักงาน มีลักษณะอ้วนสวมหมวกแก๊บ หน้ากลม ผิวดำ และ อีกคน ผอม ใส่แว่น สูงราว 160 ซม. อายุประมาณ 50 ใส่ชุดกะลาสี สีน้ำเงินถนน: พระจันทร์จุดสังเกต: เรือของบริษัท สุพัตรา จำกัดบริเวณชุมชนท่าพระจันทร์ ติดกับมหาวิทยาลัยธรรมศาสตร์เขต: พระนคร#1555,"ร้องทุกข์ กทม. 1555, เขตพระนคร, กรมเจ้าท่า (Marine Department), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,28 ธ.ค. 66,06:36 น.,ใช้เวลา 1 วัน 23 ชม.
2023-LA2QE2,24 ธ.ค. 66,16:25 น.,รอรับเรื่อง 350 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ถนนวงแหวนกาญจนา ทำถนนมานานเป็นปีๆ ล่าสุดเวลาเลิกงาน 2-3 ทุ่ม ปิดเส้นทางหลัก ให้เดินเล่นคู่ขนาด รถติดมากๆ รถบรรทุกก็เยอะ เสียเวลาเป็นชั่วโมง เส้นนี้ก่อสร้างก็ทำช้า คนใช้ก็เยอะ ช่วงเร่งทีครับ ปีใหม่แล้วยังไม่ถึงไหนเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,9 ก.พ. 67,12:29 น.,ใช้เวลา 46 วัน 20 ชม.
2023-3TNHWX,17 ธ.ค. 66,08:18 น.,รอรับเรื่อง 358 วันที่แล้ว,เขตจตุจักร,รถเมล์สาย 39 ควันดำมาก ทั้งๆอยู่ในท่ามกลางปัญหา PM2.5,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), สำนักสิ่งแวดล้อม กทม., เขตจตุจักร, กรมการขนส่งทางบก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2 ก.พ. 67,12:06 น.,ใช้เวลา 47 วัน 3 ชม.
2023-GZNLVC,2 ธ.ค. 66,10:05 น.,รอรับเรื่อง 373 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ไม่แสดงรายละเอียด,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพโปร่งใส, กรุงเทพมหานคร",ทุจริต,รอรับเรื่อง,19 ธ.ค. 66,14:47 น.,ใช้เวลา 17 วัน 4 ชม.
2023-7FWHZY,17 พ.ย. 66,10:00 น.,รอรับเรื่อง 388 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,รถโดยสารเส้นเอกมัย มีน้อยมาก รอ20-30 นาทีคนก็อัดแน่น,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตวัฒนา, การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,24 พ.ย. 66,15:22 น.,ใช้เวลา 7 วัน 5 ชม.
AYBY4W,15 พ.ย. 66,11:47 น.,รอรับเรื่อง 390 วันที่แล้ว,เขตทวีวัฒนา แขวงทวีวัฒนา,ปัญหา: อยากให้เพิ่มรถเมล์สาธารณะถนน: เลียบคลองทวีวัฒนาจุดสังเกต: วิ่งจาก ถนนเพชรเกษม ไป ถนนปิ่นเกล้านครชัยศรีเขต: ทวีวัฒนา#1555,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,24 พ.ย. 66,15:39 น.,ใช้เวลา 9 วัน 3 ชม.
2023-FKY634,6 พ.ย. 66,23:16 น.,รอรับเรื่อง 398 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,ป้ายเขตโรงเรียนยังเป็นป้ายเเบบชั่วคราวไม่ได้ปรับปรุงใหม่,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,5 ธ.ค. 67,23:44 น.,ใช้เวลา 395 วัน
MJFV8H,30 ต.ค. 66,11:36 น.,รอรับเรื่อง 406 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,30 ต.ค. 66,11:38 น.,ใช้เวลา 2 นาที
2023-4T6RKE,26 ต.ค. 66,14:20 น.,รอรับเรื่อง 409 วันที่แล้ว,แขวงประเวศ,รถขยะชนรถผมแล้วหนีเลย,สำนักปลัด กทม.,ผิดกฎจราจร,รอรับเรื่อง,26 ต.ค. 66,14:20 น.,รอรับเรื่อง
2023-6TCEBC,25 ต.ค. 66,11:11 น.,รอรับเรื่อง 411 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,ไม่แสดงรายละเอียด,กรุงเทพโปร่งใส,กรุงเทพโปร่งใส,เปิดเรื่องใหม่,22 ต.ค. 67,07:06 น.,ใช้เวลา 362 วัน 19 ชม.
2023-CV3B92,17 ต.ค. 66,15:23 น.,รอรับเรื่อง 418 วันที่แล้ว,เขตราชเทวี,ไม่วิ่งเลนซ้ายเพื่อรับผู้โดยสารเลย วิ่งเลน 4 แล้วจอดให้ผู้โดยสารไปขึ้นกลางถนน หากเกิดอุบัติเหตุ ใครรับผิดชอบ?,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตราชเทวี, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,24 ต.ค. 66,13:03 น.,ใช้เวลา 6 วัน 21 ชม.
2023-KM3CUR,4 ต.ค. 66,20:06 น.,รอรับเรื่อง 431 วันที่แล้ว,เขตราษฎร์บูรณะ แขวงราษฎร์บูรณะ,รถเมล์หลังคารั่วน้ำหยด หน้าต่างปิดไม่ได้ฝนสาด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตราษฎร์บูรณะ, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,5 ต.ค. 66,11:05 น.,ใช้เวลา 14 ชม. 59 นาที
2023-F43NZF,1 ต.ค. 66,13:18 น.,รอรับเรื่อง 435 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ใช้ฟุตบาทจอดรถ ขายรถมือสอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,3 ต.ค. 66,10:33 น.,ใช้เวลา 1 วัน 21 ชม.
2023-9DVKY4,24 ก.ย. 66,23:00 น.,รอรับเรื่อง 441 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,ปูนทางขึ้นลงเเตกอยากให้เจ้าหน้าที่มาฉาบปูนให้เรียบเพราคนเดินสะดุดบ่อย ***ห้ามใช้ยางมะตอยนะครับยิ่งทำให้เป็นเนินไม่สวย!!!***,"ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.), เขตวัฒนา, สำนักการโยธา กทม., เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,29 ส.ค. 67,13:37 น.,ใช้เวลา 339 วัน 14 ชม.
2023-72HTV4,18 ก.ย. 66,11:24 น.,รอรับเรื่อง 448 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,หนูทำของหายบนรถเมล์สาย3ค่ะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตพระนคร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,รอรับเรื่อง,19 ก.ย. 66,10:34 น.,ใช้เวลา 23 ชม. 10 นาที
X8MXD7,8 ก.ย. 66,13:40 น.,รอรับเรื่อง 458 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660035608ขอเสนอความคิดเห็นเกี่ยวกับการเพิ่มเติมต่อเส้นทางการเดินรถของรถไฟฟ้าสายสีทอง ประชาชนประสงค์ให้มีต่อเส้นทางการเดินรถไปถึงโรงพยาบาลศิริราช กรุงเทพมหานคร เพราะในขณะนี้ได้มีการเดินเส้นทางถึงสถานีโรงเรียนศึกษานารี หากมีการเพิ่มเติมเส้นทางจะเป็นการอำนวยความสะดวกในการเดินทางไปยังโรงพยาบาลศิริราช วังหลัง หรือพื้นที่บริเวณใกล้เคียงบริเวณนั้น //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), ร้องทุกข์ กทม. 1555, เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,4 มิ.ย. 67,08:24 น.,ใช้เวลา 269 วัน 18 ชม.
2023-GFHDPH,6 ก.ย. 66,22:55 น.,รอรับเรื่อง 459 วันที่แล้ว,แขวงดอกไม้,ไม่แสดงรายละเอียด,"รองปลัดฯ นางวันทนีย์ วัฒนะ, รองปลัดฯ นายชาตรี วัฒนเขจร, รองปลัดฯ นายเฉลิมพล โชตินุชิต, สำนักปลัด กทม.",ทุจริต,รอรับเรื่อง,6 ก.ย. 66,22:55 น.,รอรับเรื่อง
2023-MXW3LU,3 ก.ย. 66,10:48 น.,รอรับเรื่อง 463 วันที่แล้ว,เขตทวีวัฒนา,มีเศษหินหล่นบนยูเทิร์น,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,5 ก.ย. 66,09:37 น.,ใช้เวลา 1 วัน 22 ชม.
2023-43UK7D,25 ส.ค. 66,10:53 น.,รอรับเรื่อง 472 วันที่แล้ว,เขตคลองเตย,แจ้งปัญหา น้ำผุด ออกมาจาก แผ่นพื้นทางเดิน บริเวณหน้าสวนเบญจกิติ ถนนรัชดาภิเษก ค่ะ ขับรถผ่าน เห็นถนนเปียกทุกวันค่ะ มีเจ้าหน้าที่ที่เกี่ยวข้องตรวจสอบ รับเรื่อง แก้ไข หรือยังคะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,"ฝ่ายโยธา เขตคลองเตย, สำนักงานประปาสาขาสุขุมวิท สสส., เขตคลองเตย, การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA), พนักงานกวาด เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,29 ส.ค. 66,07:56 น.,ใช้เวลา 3 วัน 21 ชม.
2023-9BBWAR,17 ส.ค. 66,15:45 น.,รอรับเรื่อง 479 วันที่แล้ว,เขตบางแค แขวงบางไผ่,เต้นท์รถมือสอง ใช้ฟุตบาทมาจอดรถขายรถของตัวเอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,21 ส.ค. 66,16:44 น.,ใช้เวลา 4 วัน 1 ชม.
3DK2WM,12 ส.ค. 66,19:13 น.,รอรับเรื่อง 484 วันที่แล้ว,เขตบางบอน,ปัญหา: ประชาชนแจ้งว่าเปิดเพลงเสียงดังเปิดเป็นช่วงๆไม่สามารถระบุเวลาชัดเจนได้แต่เปิดเกือบจะทุกวัน ขอให้เจ้าหน้าที่ดำเนินการแก้ไขปัญหาดังกล่าวให้กับประชาชนด้วย บ้านเลขที่: 1524ซอย: เอกชัย109 ซอย21ถนน: เอกชัยบางบอนจุดสังเกต: บริเวณซอย 29 ซอยย่อยที่ 21 มีตลาดนัดและเซเว่น เข้ามาในซอยสุดซอยอยู่ทางขวามือ หมู่บ้านพระปิ่น5 บ้านหลังที่5 จะอยู่ขวามือ รั้วบ้านเป็นสีเทาเขต: บางบอน#1555,"สน.แสมดำ, เขตบางบอน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",เสียง,รอรับเรื่อง,19 ก.พ. 67,15:16 น.,ใช้เวลา 190 วัน 20 ชม.
2023-CM3844,5 ส.ค. 66,13:31 น.,รอรับเรื่อง 492 วันที่แล้ว,เขตสะพานสูง แขวงราษฎร์พัฒนา,ปัญ หา ถนนพัง ตรง จุดตัด มอเตอร์เวย์ กับถนนสุขาภิบาล 3 เป็นปัญหา มาเนิ่นนาน ไม่ต่างจากปัญหาจีนสีเทาหรือนายทุนผูกขาด เหมือนตบหน้าตำรวจกล่าวคือแม้ว่าจะมีป้ายห้ามรถ มากกว่า 6 ล้อยูเทิร์น แต่ จะเห็นได้ว่ารถ 18-24 ล้อยูเทิร์นทั้งวัน ขนาดมีป้อมตำรวจอยู่ ตรงนั้นแท้ๆ ไม่เคยเห็นตำรวจ ออกจากป้อมมาจับเลย ทำให้ถนนตรงจุดกลับรถดังกล่าว เป็นหลุมเป็นบ่อเยอะมากๆ ทั้งปี ครบปีก็มี มาปะผุใหม่ ทีนึง เห็นแบบนี้มาเป็น10 ปีไม่เคยมีใครแก้ไขได้ทั้งที่แก้ไขง่ายนิดเดียว แค่ให้ตำรวจกวดขันอย่างเข้มงวดหรือตั้งกล้อง แค่นั้นเอง.,"กรมทางหลวง, เขตสะพานสูง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ถนน,เปิดเรื่องใหม่,7 ส.ค. 66,16:03 น.,ใช้เวลา 2 วัน 2 ชม.
