ticket_id,date,time,status,address,description,agency,category,ForwardedStatus,ForwardedDate,ForwardedTime,TakeTime
MJFV8H,30-ต.ค.-66,11:36 น.,รอรับเรื่อง 399 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,30-ต.ค.-66,11:38 น.,ใช้เวลา 2 นาที
2023-4T6RKE,26-ต.ค.-66,14:20 น.,รอรับเรื่อง 403 วันที่แล้ว,แขวงประเวศ,รถขยะชนรถผมแล้วหนีเลย,สำนักปลัด กทม.,ผิดกฎจราจร,รอรับเรื่อง,26-ต.ค.-66,14:20 น.,รอรับเรื่อง
2023-6TCEBC,25-ต.ค.-66,11:11 น.,รอรับเรื่อง 404 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,ไม่แสดงรายละเอียด,กรุงเทพโปร่งใส,กรุงเทพโปร่งใส,เปิดเรื่องใหม่,22-ต.ค.-67,07:06 น.,ใช้เวลา 362 วัน 19 ชม.
2023-CV3B92,17-ต.ค.-66,15:23 น.,รอรับเรื่อง 412 วันที่แล้ว,เขตราชเทวี,ไม่วิ่งเลนซ้ายเพื่อรับผู้โดยสารเลย วิ่งเลน 4 แล้วจอดให้ผู้โดยสารไปขึ้นกลางถนน หากเกิดอุบัติเหตุ ใครรับผิดชอบ?,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตราชเทวี, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,24-ต.ค.-66,13:03 น.,ใช้เวลา 6 วัน 21 ชม.
2023-KM3CUR,4-ต.ค.-66,20:06 น.,รอรับเรื่อง 425 วันที่แล้ว,เขตราษฎร์บูรณะ แขวงราษฎร์บูรณะ,รถเมล์หลังคารั่วน้ำหยด หน้าต่างปิดไม่ได้ฝนสาด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตราษฎร์บูรณะ, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,5-ต.ค.-66,11:05 น.,ใช้เวลา 14 ชม. 59 นาที
2023-43KEK7,1-ต.ค.-66,17:37 น.,รอรับเรื่อง 428 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,ป้ายเอียงขวางทางเดินเท้า,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,30-พ.ย.-67,17:54 น.,ใช้เวลา 426 วัน
2023-F43NZF,1-ต.ค.-66,13:18 น.,รอรับเรื่อง 428 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ใช้ฟุตบาทจอดรถ ขายรถมือสอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,3-ต.ค.-66,10:33 น.,ใช้เวลา 1 วัน 21 ชม.
2023-9DVKY4,24-ก.ย.-66,23:00 น.,รอรับเรื่อง 435 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,ปูนทางขึ้นลงเเตกอยากให้เจ้าหน้าที่มาฉาบปูนให้เรียบเพราคนเดินสะดุดบ่อย ***ห้ามใช้ยางมะตอยนะครับยิ่งทำให้เป็นเนินไม่สวย!!!***,"ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.), เขตวัฒนา, สำนักการโยธา กทม., เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,29-ส.ค.-67,13:37 น.,ใช้เวลา 339 วัน 14 ชม.
2023-72HTV4,18-ก.ย.-66,11:24 น.,รอรับเรื่อง 441 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,หนูทำของหายบนรถเมล์สาย3ค่ะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตพระนคร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,รอรับเรื่อง,19-ก.ย.-66,10:34 น.,ใช้เวลา 23 ชม. 10 นาที
X8MXD7,8-ก.ย.-66,13:40 น.,รอรับเรื่อง 451 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660035608ขอเสนอความคิดเห็นเกี่ยวกับการเพิ่มเติมต่อเส้นทางการเดินรถของรถไฟฟ้าสายสีทอง ประชาชนประสงค์ให้มีต่อเส้นทางการเดินรถไปถึงโรงพยาบาลศิริราช กรุงเทพมหานคร เพราะในขณะนี้ได้มีการเดินเส้นทางถึงสถานีโรงเรียนศึกษานารี หากมีการเพิ่มเติมเส้นทางจะเป็นการอำนวยความสะดวกในการเดินทางไปยังโรงพยาบาลศิริราช วังหลัง หรือพื้นที่บริเวณใกล้เคียงบริเวณนั้น //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), ร้องทุกข์ กทม. 1555, เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,4-มิ.ย.-67,08:24 น.,ใช้เวลา 269 วัน 18 ชม.
2023-GFHDPH,6-ก.ย.-66,22:55 น.,รอรับเรื่อง 453 วันที่แล้ว,แขวงดอกไม้,ไม่แสดงรายละเอียด,"รองปลัดฯ นางวันทนีย์ วัฒนะ, รองปลัดฯ นายชาตรี วัฒนเขจร, รองปลัดฯ นายเฉลิมพล โชตินุชิต, สำนักปลัด กทม.",ทุจริต,รอรับเรื่อง,6-ก.ย.-66,22:55 น.,รอรับเรื่อง
2023-MXW3LU,3-ก.ย.-66,10:48 น.,รอรับเรื่อง 456 วันที่แล้ว,เขตทวีวัฒนา,มีเศษหินหล่นบนยูเทิร์น,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,5-ก.ย.-66,09:37 น.,ใช้เวลา 1 วัน 22 ชม.
2023-43UK7D,25-ส.ค.-66,10:53 น.,รอรับเรื่อง 465 วันที่แล้ว,เขตคลองเตย,แจ้งปัญหา น้ำผุด ออกมาจาก แผ่นพื้นทางเดิน บริเวณหน้าสวนเบญจกิติ ถนนรัชดาภิเษก ค่ะ ขับรถผ่าน เห็นถนนเปียกทุกวันค่ะ มีเจ้าหน้าที่ที่เกี่ยวข้องตรวจสอบ รับเรื่อง แก้ไข หรือยังคะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,"ฝ่ายโยธา เขตคลองเตย, สำนักงานประปาสาขาสุขุมวิท สสส., เขตคลองเตย, การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA), พนักงานกวาด เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,29-ส.ค.-66,07:56 น.,ใช้เวลา 3 วัน 21 ชม.
2023-9BBWAR,17-ส.ค.-66,15:45 น.,รอรับเรื่อง 473 วันที่แล้ว,เขตบางแค แขวงบางไผ่,เต้นท์รถมือสอง ใช้ฟุตบาทมาจอดรถขายรถของตัวเอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,21-ส.ค.-66,16:44 น.,ใช้เวลา 4 วัน 1 ชม.
3DK2WM,12-ส.ค.-66,19:13 น.,รอรับเรื่อง 478 วันที่แล้ว,เขตบางบอน,ปัญหา: ประชาชนแจ้งว่าเปิดเพลงเสียงดังเปิดเป็นช่วงๆไม่สามารถระบุเวลาชัดเจนได้แต่เปิดเกือบจะทุกวัน ขอให้เจ้าหน้าที่ดำเนินการแก้ไขปัญหาดังกล่าวให้กับประชาชนด้วย บ้านเลขที่: 1524ซอย: เอกชัย109 ซอย21ถนน: เอกชัยบางบอนจุดสังเกต: บริเวณซอย 29 ซอยย่อยที่ 21 มีตลาดนัดและเซเว่น เข้ามาในซอยสุดซอยอยู่ทางขวามือ หมู่บ้านพระปิ่น5 บ้านหลังที่5 จะอยู่ขวามือ รั้วบ้านเป็นสีเทาเขต: บางบอน#1555,"สน.แสมดำ, เขตบางบอน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",เสียง,รอรับเรื่อง,19-ก.พ.-67,15:16 น.,ใช้เวลา 190 วัน 20 ชม.
2023-CM3844,5-ส.ค.-66,13:31 น.,รอรับเรื่อง 485 วันที่แล้ว,เขตสะพานสูง แขวงราษฎร์พัฒนา,ปัญ หา ถนนพัง ตรง จุดตัด มอเตอร์เวย์ กับถนนสุขาภิบาล 3 เป็นปัญหา มาเนิ่นนาน ไม่ต่างจากปัญหาจีนสีเทาหรือนายทุนผูกขาด เหมือนตบหน้าตำรวจกล่าวคือแม้ว่าจะมีป้ายห้ามรถ มากกว่า 6 ล้อยูเทิร์น แต่ จะเห็นได้ว่ารถ 18-24 ล้อยูเทิร์นทั้งวัน ขนาดมีป้อมตำรวจอยู่ ตรงนั้นแท้ๆ ไม่เคยเห็นตำรวจ ออกจากป้อมมาจับเลย ทำให้ถนนตรงจุดกลับรถดังกล่าว เป็นหลุมเป็นบ่อเยอะมากๆ ทั้งปี ครบปีก็มี มาปะผุใหม่ ทีนึง เห็นแบบนี้มาเป็น10 ปีไม่เคยมีใครแก้ไขได้ทั้งที่แก้ไขง่ายนิดเดียว แค่ให้ตำรวจกวดขันอย่างเข้มงวดหรือตั้งกล้อง แค่นั้นเอง.,"กรมทางหลวง, เขตสะพานสูง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ถนน,เปิดเรื่องใหม่,7-ส.ค.-66,16:03 น.,ใช้เวลา 2 วัน 2 ชม.
2023-MLCLV3,2-ส.ค.-66,10:52 น.,รอรับเรื่อง 488 วันที่แล้ว,เขตบางขุนเทียน แขวงแสมดำ,ฟุตบาททรุดตัว และเป็นบ่อยมากเป็นตรงนี้เสร็จก็ไปเป็นอีกที่,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางขุนเทียน, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,20-ส.ค.-66,21:22 น.,ใช้เวลา 18 วัน 10 ชม.
2023-88QBAR,1-ส.ค.-66,19:39 น.,รอรับเรื่อง 489 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ทางเดิน ฟุตบาท เททรายขอบทางไว้ นานมากๆแล้วยังไม่เสร็จ ทางเดินมีขยะ เศษหิน แก้วแตก วัชพืชขึ้นริมทาง ขยะในคลองระบายน้ำ เยอะมาก ส่งกลิ่นเหม็น,"กรมทางหลวง, เขตพญาไท, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,5-ส.ค.-66,14:33 น.,ใช้เวลา 3 วัน 18 ชม.
2023-CTUL2F,31-ก.ค.-66,07:25 น.,รอรับเรื่อง 491 วันที่แล้ว,เขตบางรัก,รพ. เลิศสิน ยังไม่เปิดให้ลงทะเบียนเลย คนไข้รอเต็ม รพ. ตกลงว่า วันที่ 31 ก.ค รพ เปิดหรือไม่,"เขตบางรัก, สำนักการแพทย์ กทม., กระทรวงสาธารณสุข, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,10-ส.ค.-66,13:47 น.,ใช้เวลา 10 วัน 6 ชม.
2023-BWBZ6Q,29-ก.ค.-66,18:30 น.,รอรับเรื่อง 492 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ตรงสะพานข้ามแยกบางแค เส้นแบ่งเลนไม่มีเลยครับ มีแต่จางมากเลย อันตรายมากครับ เพราะแต่ละคันขับมั่วกันไปหมดเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,1-ส.ค.-66,16:18 น.,ใช้เวลา 2 วัน 21 ชม.
2023-8MX86E,26-ก.ค.-66,18:06 น.,รอรับเรื่อง 495 วันที่แล้ว,เขตดินแดง,ฟุตบาทพังชิบหายมาหลายเดือนแล้ว เมื่อไหร่จะมาทำงานซะทีวะ รอบิดาพวกคุณตกหลุมกันก่อนหรอไง เฮงซวย,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา (กผภ.สนย.) กทม., สำนักการโยธา กทม., เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, สำนักงานระบบขนส่ง สขส. สจส., เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,19-ส.ค.-66,13:54 น.,ใช้เวลา 23 วัน 19 ชม.
2023-LW6BUR,22-ก.ค.-66,22:11 น.,รอรับเรื่อง 499 วันที่แล้ว,เขตจอมทอง แขวงบางมด,ไฟส่องตามทางตามคลองด้านหลังพุทธบูชา คลองลัดขี้เหล็กคลองบางมดอยากให้มีไฟส่องตามคลอง,"การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, กองระบบคลอง สำนักการระบายน้ำ, สำนักการระบายน้ำ กทม., ฝ่ายโยธา เขตจอมทอง, เขตจอมทอง, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,27-ก.ค.-66,23:47 น.,ใช้เวลา 5 วัน 1 ชม.
2023-89BKEE,20-ก.ค.-66,12:01 น.,รอรับเรื่อง 501 วันที่แล้ว,เขตทวีวัฒนา แขวงศาลาธรรมสพน์,ไม่แสดงรายละเอียด,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, กรุงเทพโปร่งใส",อื่นๆ,รอรับเรื่อง,28-ก.ค.-66,21:44 น.,ใช้เวลา 8 วัน 9 ชม.
2023-DUCVDG,16-ก.ค.-66,01:22 น.,รอรับเรื่อง 506 วันที่แล้ว,เขตธนบุรี แขวงตลาดพลู,ร้านday off เปิดเพลงเสียงดัง ตอนตี1,"สน.ตลาดพลู, เขตธนบุรี, กองบังคับการตำรวจนครบาล 8 (บก.น.8), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ, กรุงเทพมหานคร",เสียง,เปิดเรื่องใหม่,22-ก.ค.-66,11:22 น.,ใช้เวลา 6 วัน 10 ชม.
2023-MXUCFN,14-ก.ค.-66,11:09 น.,รอรับเรื่อง 507 วันที่แล้ว,เขตธนบุรี,ช่วยลงดู การก่อสร้างทางรถไฟ สายสีม่วง ตรงถนนตากสินด้วยค่ะ,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,18-ก.ค.-66,14:08 น.,ใช้เวลา 4 วัน 2 ชม.
TERVH2,13-ก.ค.-66,13:20 น.,รอรับเรื่อง 508 วันที่แล้ว,เขตธนบุรี แขวงตลาดพลู,ปัญหา: มีวัชพืชขึ้นในคลองบริเวณหน้าบ้านเป็นจำนวนมาก ทำให้มีสัตว์เลื้อยคลาน สัตว์มีพิษเข้าบ้านประชาชน อยากให้เจ้าหน้าที่มาตัดวัชพืชในคลองออกบ้านเลขที่: 40/3ถนน: ราชพฤกษ์จุดสังเกต: เลยสถานีรถไฟฟ้าวุฒากาศฝั่งราชพฤกษ์ มาประมาณ 50 เมตร อยู่ซ้ายมือริมถนน บริเวณเสารถไฟฟ้าต้นที่ 352เขต: จอมทอง#1555,"เขตจอมทอง, กรมทางหลวงชนบท กระทรวงคมนาคม, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",น้ำท่วม,เปิดเรื่องใหม่,27-ก.ค.-66,11:02 น.,ใช้เวลา 13 วัน 21 ชม.
2023-NAUNNG,11-ก.ค.-66,15:09 น.,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแค,ทางแยกออกคู่ขนานจุดนี้ ทำไมต้องทำแยกออกซ้ายตรงสะพานพอดี มันทำให้เป็นคอขวดเบียดรถขวามือตลอด จนเป็นเหตุให้รถติดจุดนี้ตลอดเวลา พอพ้นจุดนี้แล้วรถวิ่งฉิว,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,14-ก.ค.-66,13:58 น.,ใช้เวลา 2 วัน 22 ชม.
2023-86G2DL,11-ก.ค.-66,12:46 น.,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ไฟเตือนแนวก่อสร้างไม่มี ในช่วงทางโค้งด้วย หักหลบกันบ่อยๆ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,17-ก.ค.-66,07:13 น.,ใช้เวลา 5 วัน 18 ชม.
2023-DFKNN4,6-ก.ค.-66,16:24 น.,รอรับเรื่อง 515 วันที่แล้ว,เขตธนบุรี แขวงสำเหร่,จักรยานเข็นบนฟุตบาทเกือบจะไม่ได้ และไม่มีทางเลี่ยงเส้นทางอื่นได้เลย ขอความช่วยเหลือจากหน่วยงานที่เกี่ยวข้องค่ะ,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,7-ก.ค.-66,10:37 น.,ใช้เวลา 18 ชม. 14 นาที
6UC6PB,4-ก.ค.-66,17:22 น.,รอรับเรื่อง 517 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ปัญหา: ประชาชนแจ้งว่า ต้องการให้ย้ายป้ายรถเมลล์กลับมาจุดเดิม เนื่องจากไม่ได้รับความสะดวกจุดป้ายใหม่ปัญหาก็คือ ถนนพุทธมณฑลสาย2 จุดที่มีปัญหา ซอย 11 มันเป็นทางเข้าไปซึ่งจะไปได้หลายๆจุด ซึ่งมันไม่ใช่ซอยตัน ในตอนเช้ามาจะปกติมีป้ายรถเมล์อยู่ เวลาออกจากซอยทางซ้ายมือตัวเองจะแล้วเลี้ยวไปขึ้นรถเมล์ทางซ้ายมือซึ่งจะสะดวก ไปตามถนน ทีนี้ทางเส้นถนนมณฑลมีคนมาใช้บริการกันเยอะ เพราะในซอกซอยจะตัดไปเส้นทางอื่นๆได้ ต่อมากระเป๋ารถเมล์บอกว่า เขาย้ายป้ายรถเมล์ไปอีกฝั่ง กลายเป็นว่า ประชาชนที่มาใช้ป้ายรถเมล์ จะต้องข้ามไฟแดงซึ่งเป็นถนนสวนทาง ซึ่งตรงนั้นมีวินมอเตอร์ไซต์ มีเซเว่น กลายเป็นว่ามีในบริเวณนั้นคนเยอะ และไฟแดงตรงจุดนี้ มันเสี่ยงที่ว่า อีกฝั่งเป็นไฟเขียว จะข้ามถนนไม่สะดวก และถนนพุทธมลฑลสาย 2 มีป้ายรถเมล์น้อยมาก อยากให้ขยับให้ขยับออกไป 2-3 เมตรจากที่เดิมจะดีกว่าหรือไม่ซอย: พุทธมณฑลสาย2 ซอย11ถนน: พุทธมณฑลสาย2จุดสังเกต: ป้ายรถเมล์พุทธมณฑลสาย2 หน้าปากซอย11 เขต: บางแค#1555,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางแค, กรมการขนส่งทางบก, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",จุดเสี่ยง,เปิดเรื่องใหม่,24-ก.ค.-66,20:20 น.,ใช้เวลา 20 วัน 2 ชม.
2023-AHCBQH,27-มิ.ย.-66,06:51 น.,รอรับเรื่อง 525 วันที่แล้ว,เขตห้วยขวาง แขวงห้วยขวาง,อยากให้ตีเส้นถนนที่ถนนเทียมร่วมมิตร,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตห้วยขวาง, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,26-ก.ค.-66,12:18 น.,ใช้เวลา 29 วัน 5 ชม.
2023-MREP4G,26-มิ.ย.-66,08:16 น.,รอรับเรื่อง 526 วันที่แล้ว,เขตจอมทอง แขวงจอมทอง,พิกัด ปลายทางถนนพระราม2 ตัดเข้าถนนสุขสวัสดิ์ ช่วงซอยสุขสวัสดิ์16 สังเกตุเวลาเดินทางตอนเช้า จะพบว่ารถเมล์ต้องเปลี่ยนเลนส์ 2-3 เลนส์ในรถยะเวลากระชั้นชิบ เพราะป้ายรถเมล์ รวมถึงรถโดยสารกระบะขนาดเล็กที่จอดรอรับลูกค้านานๆ ทำให้การจราจรติดขัดหากเลื่อนป้ายรถเมล์ออกไป จะช่วยเพิ่มระยะทางที่รถเมล์ต้องเปลี่ยนเลนส์ ลดการตัดแทรกของรถไปมาได้ไหมคะ,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตจอมทอง, กรมการขนส่งทางบก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,20-ก.ค.-66,14:33 น.,ใช้เวลา 24 วัน 6 ชม.
2023-D83NGF,25-มิ.ย.-66,19:46 น.,รอรับเรื่อง 526 วันที่แล้ว,แขวงประเวศ,คอสะพานทางลงทรุดหนักจนเริ่มแตกหักและพังทำให้รถยนต์ได้รับความเสียหาย,"กรมทางหลวง, เขตประเวศ, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,26-มิ.ย.-66,14:28 น.,ใช้เวลา 18 ชม. 42 นาที
2023-BHARRX,21-มิ.ย.-66,08:21 น.,รอรับเรื่อง 531 วันที่แล้ว,เขตธนบุรี,ไฟริมทางเดินหน้าโรงเรียนมณีวิทยาดับอีกแล้วครับ ก่อนหน้านี้เคยมาแก้ไขแล้ว 1 ครั้ง,"เขตธนบุรี, กรมทางหลวงชนบท กระทรวงคมนาคม, การไฟฟ้านครหลวง เขตยานนาวา, Bangkok Smart Lighting (สำนักการโยธา กทม.), การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,ส่งต่อ,16-ต.ค.-67,10:52 น.,ใช้เวลา 483 วัน 2 ชม.
2023-ENNTXN,18-มิ.ย.-66,18:41 น.,รอรับเรื่อง 533 วันที่แล้ว,เขตราษฎร์บูรณะ แขวงบางปะกอก,อยากให้คุณชัชชาติหรือทีมงานลงมาดูการก่อสร้างรถไฟฟ้าสายสีม่วงบริเวณแยกบางปะแก้ว ช่วงเข้าๆรถติดหนักมากบางวันยังไม่7โมงดีท้ายแถวยาวถึงเซ็นทรัลพระราม 2 แจ้งปัญไปกี่รอบแล้ว ทาง รหม.กับตำรวจจราจรไม่สามารถแก้ไขอะไรได้เลย,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตจอมทอง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,19-มิ.ย.-66,19:47 น.,ใช้เวลา 1 วัน 1 ชม.
2023-82N3Q7,18-มิ.ย.-66,15:53 น.,รอรับเรื่อง 533 วันที่แล้ว,เขตดุสิต แขวงดุสิต,ทางม้าลายคนข้ามไฟแดงแยกซังฮี้แม้จะไฟเขียวสำหรับคนข้ามถนนได้ จากฝั่งตรงข้ามมาฝั่งมาร์เกตเพลส แต่ยังมีรถเลี้ยวขวามาจากถนนหน้า รพ.วชิร ทำให้อาจเกิดอุบัติเหตุรถชนได้,"สน.สามเสน, เขตดุสิต, สำนักจราจรและขนส่ง, กองบังคับการตำรวจนครบาล 1 (บก.น.1), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,29-มิ.ย.-66,10:55 น.,ใช้เวลา 10 วัน 19 ชม.
2023-P3E6GT,13-มิ.ย.-66,21:56 น.,รอรับเรื่อง 538 วันที่แล้ว,เขตจอมทอง แขวงบางมด,ขุดลอกคลอง,สำนักปลัด กทม.,อื่นๆ,รอรับเรื่อง,13-มิ.ย.-66,21:56 น.,รอรับเรื่อง
